STATION_ID,variable,min,mean,median,max
8-QEN008.58,PHOSPHORUS_TOTAL,0.01,0.03,0.03,0.055
8-TRY001.39,PHOSPHORUS_TOTAL,0.03,0.047850000000000004,0.05,0.07
9-NEW087.14,PHOSPHORUS_TOTAL,0.00866666666666666,0.024592592592592593,0.02,0.3
9-NEW089.34,PHOSPHORUS_TOTAL,0,0.025114141414141415,0.02,0.2
9-NEW092.66,PHOSPHORUS_TOTAL,0.01,0.02626993865030675,0.02,0.115
9-NEW098.32,PHOSPHORUS_TOTAL,0.01,0.05832721712538227,0.04,0.2
9-NEW100.54,PHOSPHORUS_TOTAL,0.01,0.04966666666666667,0.02666666666666667,0.23333333333333336
9-PKC000.00,PHOSPHORUS_TOTAL,0.00866666666666666,0.029802395209580838,0.02,0.23333333333333336
9-PKC004.16,PHOSPHORUS_TOTAL,0.01,0.039951515151515155,0.02,2.025
9-PKC016.91,PHOSPHORUS_TOTAL,0,0.013222222222222222,0.015,0.025
9-PKC017.71,PHOSPHORUS_TOTAL,0,0.013777777777777778,0.01,0.07
9-XBL000.20,PHOSPHORUS_TOTAL,0.02,0.02875,0.03,0.06
1BCRO009.19,TSS,3,3.2093023255813953,3,8
1BCRO009.79,TSS,3,3.1627906976744184,3,7
1BXCE000.63,TSS,3,3.302325581395349,3,14
2-JKS044.60,TSS,1,3.8518518518518516,3.3333333333333335,8.666666666666666
2-JKS046.40,TSS,1,4.611111111111111,3.6666666666666665,14.5
2-JKS048.90,TSS,1.5,6.285714285714286,5,30.5
2-JKS053.48,TSS,1,6.850574712643678,5,29
2-XDD000.40,TSS,1,40.15942028985507,22,423
4ABSA000.62,TSS,1,3.9375,3,13.333333333333334
4ABWR002.50,TSS,1,4.153225806451613,3.416666666666667,12.333333333333334
4ABWR010.55,TSS,0.8333333333333334,6.388888888888889,5,37.333333333333336
4ABWR017.42,TSS,3,13.182539682539682,10.5,36.666666666666664
4ACCK001.80,TSS,1,4.241228070175438,3,32
4ACOA000.60,TSS,1,4.531531531531532,3.6666666666666665,23.5
4AGIL002.39,TSS,1,7.890070921985815,6.666666666666667,46.333333333333336
4AROA140.66,TSS,0,5.253968253968254,4.333333333333334,30
4AROA145.34,TSS,3,7.9393939393939394,7.5,14.333333333333334
4AROA153.59,TSS,3,8.066666666666666,6,49
4AROA158.22,TSS,1,4.278846153846154,3,32.333333333333336
4AROA163.76,TSS,1,3.801470588235294,3,22.666666666666668
4AROA167.34,TSS,1,4.173913043478261,3.166666666666667,21.666666666666668
4AROA175.63,TSS,2,5.067164179104478,5,11
4AROA180.21,TSS,1.3333333333333333,6.163043478260869,5.166666666666666,14
4AROA183.64,TSS,2,9.342261904761905,5.583333333333334,97
4AROA192.55,TSS,3,13.5125,11,114
4AROA192.94,TSS,3,11.726666666666667,9.5,86
4AROA196.05,TSS,1,16,9,141
4ASRE046.90,TSS,0,3.2546296296296298,3,7
4ASRE048.98,TSS,1.5,4.03125,3.166666666666667,15.5
4ASRE052.31,TSS,1.5,5.327586206896552,4,18.333333333333332
4ASRE056.06,TSS,2.5,6.238738738738738,5,21.5
4AWTH000.40,TSS,1,3.3846153846153846,3,14.333333333333334
5ASRN000.66,TSS,2,27.541666666666668,11,187
6ACNR000.00,TSS,1,5.746666666666667,5,73
6APNR008.15,TSS,1,27.83974358974359,5,1272
9-NEW087.14,TSS,0,4.958874458874459,4,24
9-NEW089.34,TSS,1,5.374149659863946,4.666666666666667,33.333333333333336
9-NEW092.66,TSS,0,5.757309941520468,4.666666666666667,30.333333333333332
9-NEW098.32,TSS,1,6.768518518518518,5,33
9-PKC000.00,TSS,1.3333333333333333,5.975694444444445,4.666666666666667,32.666666666666664
9-PKC004.16,TSS,1,5.6521739130434785,5,20
2-APP026.51,DIN,0.03,0.15863636363636366,0.15000000000000002,0.31
2-APP028.58,DIN,0.04,0.15965517241379312,0.15000000000000002,0.32
2-APP029.23,DIN,0.04,0.2324,0.2,1.28
2-JKS044.60,DIN,0.01,0.1778095238095238,0.13,0.5
2-JKS046.40,DIN,-0.01,0.166,0.12,0.47
2-JKS048.90,DIN,-0.02,0.15568627450980393,0.13666666666666666,0.3766666666666667
2-JKS053.48,DIN,0,0.10936781609195402,0.08,0.28
2-SFT034.11,DIN,0.06,0.18037037037037038,0.15000000000000002,1.16
2-XDD000.40,DIN,0,2.506164383561644,0.87,18.94
4ABOW000.11,DIN,0.02,0.10142857142857144,0.11,0.15000000000000002
4ABOW001.43,DIN,0.02,0.1125925925925926,0.11,0.29000000000000004
4ABSA000.62,DIN,0.02,0.4586585365853658,0.21666666666666667,8.709999999999999
4ABWR002.50,DIN,0,0.25695767195767194,0.2733333333333333,0.65
4ABWR010.55,DIN,0.01,0.3033636363636364,0.3333333333333333,0.6666666666666666
4ABWR017.42,DIN,0.01,0.3148550724637681,0.275,1.0699999999999998
4ACCK001.80,DIN,0.04,0.19942857142857143,0.18000000000000002,0.46
4ACOA000.60,DIN,0.03,0.2363963963963964,0.24666666666666667,0.4866666666666667
4AGIL002.39,DIN,0.01,0.1883986928104575,0.175,0.4766666666666667
4AGOB000.03,DIN,0.02,0.11111111111111112,0.11,0.23
4AGOB000.96,DIN,0.02,0.10807692307692308,0.11,0.15000000000000002
4AGRA003.22,DIN,0.02,0.13305555555555557,0.11,0.35
4AROA018.36,DIN,0,0.10967741935483871,0.11,0.18
4AROA019.95,DIN,0.02,0.12774193548387097,0.11,0.33
4AROA027.02,DIN,0.02,0.12222222222222223,0.11,0.23
4AROA030.43,DIN,0.02,0.1303225806451613,0.15000000000000002,0.2
4AROA034.41,DIN,0.02,0.1707142857142857,0.15000000000000002,0.54
4AROA038.49,DIN,0,0.14170212765957446,0.11,0.41
4AROA041.13,DIN,0.02,0.17482758620689656,0.15000000000000002,0.39
4AROA046.34,DIN,0.05,0.2703448275862069,0.28,0.5700000000000001
4AROA140.66,DIN,0,0.2246031746031746,0.17833333333333332,0.7000000000000001
4AROA145.34,DIN,0.04,0.2426111111111111,0.22999999999999998,0.4966666666666667
4AROA153.59,DIN,0.13,0.2836666666666667,0.265,0.56
4AROA158.22,DIN,0.04,0.2674829931972789,0.24,0.6533333333333333
4AROA163.76,DIN,0,0.24369230769230768,0.2,0.83
4AROA167.34,DIN,0.03,0.24627906976744185,0.26,0.49666666666666665
4AROA175.63,DIN,0,0.2831340579710145,0.25,1.01
4AROA180.21,DIN,0.02,0.365968992248062,0.3933333333333333,0.82
4AROA183.64,DIN,0.04,0.4920679012345679,0.4716666666666667,1.0133333333333334
4AROA192.55,DIN,0.08,0.9374691358024692,0.925,2.9499999999999997
4AROA192.94,DIN,0.62,3.4800709219858157,1.35,99.64
4AROA196.05,DIN,0.07,1.715,1.79,4.0200000000000005
4ASRE046.90,DIN,0,0.12166666666666667,0.11,0.33666666666666667
4ASRE048.93,DIN,0.02,0.10444444444444445,0.11,0.2
4ASRE048.98,DIN,0.01,0.12635416666666668,0.08,0.3833333333333333
4ASRE049.87,DIN,0.02,0.10555555555555557,0.11,0.15000000000000002
4ASRE051.06,DIN,0.02,0.10592592592592594,0.11,0.15000000000000002
4ASRE052.31,DIN,0,0.1364367816091954,0.08,0.35
4ASRE052.95,DIN,0.02,0.10142857142857144,0.11,0.15000000000000002
4ASRE055.09,DIN,0.02,0.10464285714285715,0.11,0.15000000000000002
4ASRE056.06,DIN,0,0.10144144144144145,0.08,0.33333333333333337
4AWTH000.40,DIN,0.08,0.20064814814814816,0.18833333333333332,0.39666666666666667
5ASRN000.66,DIN,0.01,0.4216981132075472,0.21,2.52
6ACNR000.00,DIN,0.08,0.21073529411764708,0.185,0.47
6APNR008.15,DIN,0.11,0.21555555555555556,0.15000000000000002,0.8200000000000001
9-NEW087.14,DIN,0.03,0.3794649122807018,0.39,0.89
9-NEW089.34,DIN,0.02,0.4061990049751244,0.37,4.34
9-NEW092.66,DIN,0.04,0.4093482587064677,0.37,0.8700000000000001
9-NEW098.32,DIN,0.06999999999999999,0.34638361266294226,0.33,0.7
9-NEW100.54,DIN,0.09333333333333332,0.4776666666666667,0.3533333333333334,1.8033333333333337
9-PKC000.00,DIN,0.04,0.38742857142857146,0.36,0.9666666666666668
9-PKC004.16,DIN,0.03,0.24556250000000002,0.2025,0.785
